,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3994,6,2,,817088,154.189516,0.0015,0.25002692778457775,9568.811806816608,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3996,4,0,,1141291,209.7610824375,0.001,0.25006375985977214,14099.709473816678,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3996,4,4,,1141291,209.7610824375,0.001,0.25006375985977214,14099.709473816678,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3777,223,72,,168655,32.2699359375,0.05575,0.2494896449704142,1320.5815641935915,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3777,223,154,,168655,32.2699359375,0.05575,0.2494896449704142,1320.5815641935915,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3845,155,93,,331519,61.9142899375,0.03875,0.25039199395770395,3223.344161387533,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3845,155,63,,331519,61.9142899375,0.03875,0.25039199395770395,3223.344161387533,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3933,67,20,,546542,106.12763975,0.01675,0.249790676416819,6000.830478111282,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3933,67,48,,546542,106.12763975,0.01675,0.249790676416819,6000.830478111282,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,26,,815992,151.265496,0.01125,0.24969155446756425,9662.737828405574,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,19,,815992,151.265496,0.01125,0.24969155446756425,9662.737828405574,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3959,41,16,,1140466,219.15192775,0.01025,0.24988299737072742,14179.646562021226,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3959,41,25,,1140466,219.15192775,0.01025,0.24988299737072742,14179.646562021226,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3921,79,3,,168559,32.1172199375,0.01975,0.24934763313609468,1240.021520756185,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3921,79,77,,168559,32.1172199375,0.01975,0.24934763313609468,1240.021520756185,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3975,25,25,,331755,64.8464984375,0.00625,0.2505702416918429,3071.107238803059,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3975,25,0,,331755,64.8464984375,0.00625,0.2505702416918429,3071.107238803059,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3993,7,0,,547908,102.034971,0.00175,0.2504149908592322,5692.989764504135,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3993,7,7,,547908,102.034971,0.00175,0.2504149908592322,5692.989764504135,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3994,6,5,,816795,149.4287484375,0.0015,0.249937270501836,9332.91835814109,817,1,33,1000.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3994,6,1,,816795,149.4287484375,0.0015,0.249937270501836,9332.91835814109,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,0,,1140916,212.444059,0.0005,0.24998159509202456,13501.820313679054,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3998,2,2,,1140916,212.444059,0.0005,0.24998159509202456,13501.820313679054,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3760,240,67,,168940,32.059275,0.06,0.2499112426035503,1341.4834227487445,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3760,240,177,,168940,32.059275,0.06,0.2499112426035503,1341.4834227487445,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3847,153,98,,331913,61.7807769375,0.03825,0.2506895770392749,3294.3147924803197,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3847,153,58,,331913,61.7807769375,0.03825,0.2506895770392749,3294.3147924803197,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3925,75,36,,546860,101.021775,0.01875,0.24993601462522852,6120.092911858112,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3925,75,39,,546860,101.021775,0.01875,0.24993601462522852,6120.092911858112,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3935,65,52,,816237,154.3402394375,0.01625,0.24976652386780906,9988.834213517606,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3935,65,13,,816237,154.3402394375,0.01625,0.24976652386780906,9988.834213517606,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3972,28,10,,1140143,217.0819719375,0.007,0.24981222611744083,13942.958356197923,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3972,28,18,,1140143,217.0819719375,0.007,0.24981222611744083,13942.958356197923,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3837,163,47,,168790,31.85449375,0.04075,0.24968934911242605,1340.6963067334145,169,1,15,100.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3837,163,116,,168790,31.85449375,0.04075,0.24968934911242605,1340.6963067334145,169,1,15,100.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3916,84,58,,331635,59.6844234375,0.021,0.2504796072507553,3274.1040886566043,331,1,21,100.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3916,84,26,,331635,59.6844234375,0.021,0.2504796072507553,3274.1040886566043,331,1,21,100.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3964,36,13,,547242,108.42908975,0.009,0.2501106032906764,6092.157515464351,547,1,27,100.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3964,36,24,,547242,108.42908975,0.009,0.2501106032906764,6092.157515464351,547,1,27,100.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,19,,815177,155.6849169375,0.0065,0.24944216646266829,9792.525468099862,817,1,33,100.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,7,,815177,155.6849169375,0.0065,0.24944216646266829,9792.525468099862,817,1,33,100.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3983,17,5,,1140462,220.00665975,0.00425,0.2498821209465381,14415.197516271845,1141,1,39,100.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3983,17,12,,1140462,220.00665975,0.00425,0.2498821209465381,14415.197516271845,1141,1,39,100.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3782,218,74,,169070,31.95844375,0.0545,0.250103550295858,1349.9801280423999,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3782,218,146,,169070,31.95844375,0.0545,0.250103550295858,1349.9801280423999,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3839,161,104,,330931,62.7608274375,0.04025,0.24994788519637462,3242.2953857034445,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3839,161,62,,330931,62.7608274375,0.04025,0.24994788519637462,3242.2953857034445,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,34,,546529,102.2225099375,0.0205,0.2497847349177331,6026.661792036146,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,48,,546529,102.2225099375,0.0205,0.2497847349177331,6026.661792036146,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3953,47,27,,816034,149.96042775,0.01175,0.24970440636474908,9710.010205678642,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3953,47,20,,816034,149.96042775,0.01175,0.24970440636474908,9710.010205678642,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3971,29,11,,1139079,219.5112349375,0.00725,0.24957909728308503,14296.163371443748,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3971,29,18,,1139079,219.5112349375,0.00725,0.24957909728308503,14296.163371443748,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3906,94,7,,169228,32.337751,0.0235,0.25033727810650885,1313.7568231411278,169,1,15,1000.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3906,94,87,,169228,32.337751,0.0235,0.25033727810650885,1313.7568231411278,169,1,15,1000.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3976,24,22,,330826,61.70635775,0.006,0.24986858006042298,3227.3151093274355,331,1,21,1000.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3976,24,2,,330826,61.70635775,0.006,0.24986858006042298,3227.3151093274355,331,1,21,1000.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3985,15,1,,547732,100.652011,0.00375,0.2503345521023766,5989.996909420937,547,1,27,1000.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3985,15,14,,547732,100.652011,0.00375,0.2503345521023766,5989.996909420937,547,1,27,1000.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3996,4,4,,818356,153.518579,0.001,0.25041493268053855,9657.018774457276,817,1,33,1000.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3996,4,0,,818356,153.518579,0.001,0.25041493268053855,9657.018774457276,817,1,33,1000.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,1,,1139346,214.60976775,0.00075,0.2496375985977213,13745.289238415658,1141,1,39,1000.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3997,3,2,,1139346,214.60976775,0.00075,0.2496375985977213,13745.289238415658,1141,1,39,1000.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3741,259,81,,168711,31.9571549375,0.06475,0.2495724852071006,1331.5137032661587,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3741,259,183,,168711,31.9571549375,0.06475,0.2495724852071006,1331.5137032661587,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3882,118,79,,330359,61.9629449375,0.0295,0.24951586102719034,3256.9294958170503,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3882,118,41,,330359,61.9629449375,0.0295,0.24951586102719034,3256.9294958170503,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3917,83,28,,546732,101.643511,0.02075,0.24987751371115174,6057.540829829872,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3917,83,55,,546732,101.643511,0.02075,0.24987751371115174,6057.540829829872,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3949,51,35,,816972,151.446451,0.01275,0.24999143206854343,9752.060297358781,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3949,51,16,,816972,151.446451,0.01275,0.24999143206854343,9752.060297358781,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3980,20,10,,1141181,209.0775774375,0.005,0.25003965819456614,14323.828998139128,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3980,20,11,,1141181,209.0775774375,0.005,0.25003965819456614,14323.828998139128,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3755,245,75,,169426,31.51140775,0.06125,0.2506301775147929,1165.9662459958345,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3755,245,175,,169426,31.51140775,0.06125,0.2506301775147929,1165.9662459958345,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3876,124,82,,331513,61.1304269375,0.031,0.25038746223564956,2982.2336019147187,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3876,124,46,,331513,61.1304269375,0.031,0.25038746223564956,2982.2336019147187,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3923,77,31,,547976,103.473464,0.01925,0.25044606946983544,5755.902668658644,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3923,77,46,,547976,103.473464,0.01925,0.25044606946983544,5755.902668658644,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3952,48,29,,816991,156.4933699375,0.012,0.24999724602203183,9743.510700268671,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3952,48,19,,816991,156.4933699375,0.012,0.24999724602203183,9743.510700268671,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3966,34,11,,1141176,218.030564,0.0085,0.25003856266432956,14097.981804354116,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3966,34,23,,1141176,218.030564,0.0085,0.25003856266432956,14097.981804354116,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3762,238,78,,168122,32.46306975,0.0595,0.24870118343195266,1331.0214309059083,169,1,15,50.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3762,238,162,,168122,32.46306975,0.0595,0.24870118343195266,1331.0214309059083,169,1,15,50.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3862,138,90,,331863,64.8455769375,0.0345,0.25065181268882175,3302.5564938262105,331,1,21,50.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3862,138,48,,331863,64.8455769375,0.0345,0.25065181268882175,3302.5564938262105,331,1,21,50.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,30,,547644,103.872579,0.0205,0.2502943327239488,6161.145862430334,547,1,27,50.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3918,82,52,,547644,103.872579,0.0205,0.2502943327239488,6161.145862430334,547,1,27,50.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,33,,816728,148.906876,0.01125,0.24991676866585066,9912.845931585878,817,1,33,50.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3955,45,13,,816728,148.906876,0.01125,0.24991676866585066,9912.845931585878,817,1,33,50.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3966,34,11,,1142016,206.458484,0.0085,0.2502226117440841,14649.600995298475,1141,1,39,50.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=50, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3966,34,23,,1142016,206.458484,0.0085,0.2502226117440841,14649.600995298475,1141,1,39,50.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3852,148,30,,169224,31.628364,0.037,0.2503313609467456,1314.7943041697145,169,1,15,100.0,12.0
1,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3852,148,118,,169224,31.628364,0.037,0.2503313609467456,1314.7943041697145,169,1,15,100.0,12.0
0,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3922,78,51,,330683,60.4248444375,0.0195,0.24976057401812687,3201.9622797891498,331,1,21,100.0,12.0
1,Color 6.6.6 21,"[331, 1, 21]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3922,78,27,,330683,60.4248444375,0.0195,0.24976057401812687,3201.9622797891498,331,1,21,100.0,12.0
0,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3947,53,20,,547119,104.0307399375,0.01325,0.25005438756855575,5962.070483379066,547,1,27,100.0,12.0
1,Color 6.6.6 27,"[547, 1, 27]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3947,53,33,,547119,104.0307399375,0.01325,0.25005438756855575,5962.070483379066,547,1,27,100.0,12.0
0,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,15,,816919,155.3029649375,0.0065,0.24997521419828642,9653.67337108776,817,1,33,100.0,12.0
1,Color 6.6.6 33,"[817, 1, 33]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3974,26,11,,816919,155.3029649375,0.0065,0.24997521419828642,9653.67337108776,817,1,33,100.0,12.0
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3987,13,2,,1141521,212.9591599375,0.00325,0.2501141542506573,14111.712620120496,1141,1,39,100.0,12.0
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=100, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3987,13,11,,1141521,212.9591599375,0.00325,0.2501141542506573,14111.712620120496,1141,1,39,100.0,12.0
0,Color 6.6.6 15,"[169, 1, 15]",1,"Biased-depolarizing (bias=1000, axis='Z')",Color 6.6.6 MPS (chi=12),0.25,0.0,4000,3915,85,9,,168995,32.0923734375,0.02125,0.24999260355029584,1255.6094160880893,169,1,15,1000.0,12.0
