,code,n_k_d,time_steps,error_model,decoder,error_probability,measurement_error_probability,n_run,n_success,n_fail,n_logical_commutations,custom_totals,error_weight_total,error_weight_pvar,logical_failure_rate,physical_error_rate,wall_time,n,k,d,bias,decoder_chi
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,[,1,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,[,1,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,[,1,3,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,[,1,3,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,[,1,6,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,[,1,6,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,[,1,9,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,[,1,9,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142587,214.111724,0,0.2499333918,674.0433152,,[,1,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,,[,1,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172954,267.199536,0,0.2493929344,821.293541,,[,1,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,,[,1,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207315,293.2971,0,0.2502293301,1081.517543,,[,1,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,,[,1,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243619,358.537356,0,0.2497375705,1408.435111,,[,1,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142820,221.6704,0.002,0.2503418054,760.5580911,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173845,250.3219,0,0.2506777217,950.290975,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173845,250.3219,0,0.2506777217,950.290975,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206673,333.486284,0,0.2494544357,1172.456842,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206673,333.486284,0,0.2494544357,1172.456842,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244766,385.192976,0,0.2509133778,1422.823437,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244766,385.192976,0,0.2509133778,1422.823437,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142820,221.6704,0.002,0.2503418054,760.5580911,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142820,221.6704,0.002,0.2503418054,760.5580911,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173845,250.3219,0,0.2506777217,950.290975,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173845,250.3219,0,0.2506777217,950.290975,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206673,333.486284,0,0.2494544357,1172.456842,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206673,333.486284,0,0.2494544357,1172.456842,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244766,385.192976,0,0.2509133778,1422.823437,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244766,385.192976,0,0.2509133778,1422.823437,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142583,203.730444,0,0.2499263804,786.8258904,1141,1,39,500,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142583,203.730444,0,0.2499263804,786.8258904,1141,1,39,500,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173205,251.4459,0.002,0.2497548666,977.8213699,1387,1,43,500,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173205,251.4459,0.002,0.2497548666,977.8213699,1387,1,43,500,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207021,359.688236,0,0.2498744719,1233.714162,1657,1,47,500,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207021,359.688236,0,0.2498744719,1233.714162,1657,1,47,500,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,244348,401.219584,0.002,0.2504848795,1485.511664,1951,1,51,500,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=500, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,244348,401.219584,0.002,0.2504848795,1485.511664,1951,1,51,500,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142801,205.335596,0,0.2503085013,761.0346997,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142801,205.335596,0,0.2503085013,761.0346997,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173795,234.3819,0,0.2506056236,944.831306,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173795,234.3819,0,0.2506056236,944.831306,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206859,308.114476,0,0.2496789378,1171.615343,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206859,308.114476,0,0.2496789378,1171.615343,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243681,393.966956,0,0.2498011276,1410.468282,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243681,393.966956,0,0.2498011276,1410.468282,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142801,205.335596,0,0.2503085013,761.0346997,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142801,205.335596,0,0.2503085013,761.0346997,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173795,234.3819,0,0.2506056236,944.831306,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173795,234.3819,0,0.2506056236,944.831306,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206859,308.114476,0,0.2496789378,1171.615343,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206859,308.114476,0,0.2496789378,1171.615343,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243681,393.966956,0,0.2498011276,1410.468282,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243681,393.966956,0,0.2498011276,1410.468282,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,497,3,0,,142650,226.662,0.006,0.2500438212,758.4397425,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,497,3,3,,142650,226.662,0.006,0.2500438212,758.4397425,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172937,269.710124,0,0.2493684211,942.1349738,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172937,269.710124,0,0.2493684211,942.1349738,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206909,302.832876,0,0.2497392879,1164.115173,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206909,302.832876,0,0.2497392879,1164.115173,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244674,374.014896,0,0.2508190671,1406.126294,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244674,374.014896,0,0.2508190671,1406.126294,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,497,3,0,,142650,226.662,0.006,0.2500438212,758.4397425,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,497,3,3,,142650,226.662,0.006,0.2500438212,758.4397425,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172937,269.710124,0,0.2493684211,942.1349738,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,172937,269.710124,0,0.2493684211,942.1349738,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206909,302.832876,0,0.2497392879,1164.115173,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,206909,302.832876,0,0.2497392879,1164.115173,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244674,374.014896,0,0.2508190671,1406.126294,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,244674,374.014896,0,0.2508190671,1406.126294,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142896,219.248736,0.002,0.2504750219,788.2273993,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142896,219.248736,0.002,0.2504750219,788.2273993,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173746,249.261936,0,0.2505349676,983.6597763,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173746,249.261936,0,0.2505349676,983.6597763,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207411,339.874316,0,0.2503452022,1239.498761,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207411,339.874316,0,0.2503452022,1239.498761,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243523,351.807884,0,0.2496391594,1492.977731,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243523,351.807884,0,0.2496391594,1492.977731,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142565,228.0651,0.002,0.2498948291,767.1722132,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142565,228.0651,0.002,0.2498948291,767.1722132,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142565,228.0651,0.002,0.2498948291,767.1722132,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142565,228.0651,0.002,0.2498948291,767.1722132,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,[,1,6,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,[,1,9,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,[,1,9,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,142565,228.0651,0.002,0.2498948291,767.1722132,,[,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,142565,228.0651,0.002,0.2498948291,767.1722132,,[,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,,[,1,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,173655,246.5139,0,0.2504037491,951.7028924,,[,1,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,,[,1,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207199,290.911596,0,0.250089318,1180.430914,,[,1,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,,[,1,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,242917,404.642444,0,0.2490179395,1419.883443,,[,1,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,1141,1,39,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,1141,1,39,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173869,278.189356,0.002,0.2507123288,952.6617749,1387,1,43,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173869,278.189356,0.002,0.2507123288,952.6617749,1387,1,43,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,1657,1,47,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,1657,1,47,300,8
0,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,1951,1,51,300,8
1,Color 6.6.6 51,"[1951, 1, 51]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,243495,361.2379,0,0.2496104562,1417.533963,1951,1,51,300,8
0,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,[,1,1,300,8
1,Color 6.6.6 39,"[1141, 1, 39]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,142586,219.442416,0,0.2499316389,767.1172273,[,1,1,300,8
0,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,0,,173869,278.189356,0.002,0.2507123288,952.6617749,[,1,3,300,8
1,Color 6.6.6 43,"[1387, 1, 43]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,499,1,1,,173869,278.189356,0.002,0.2507123288,952.6617749,[,1,3,300,8
0,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,[,1,6,300,8
1,Color 6.6.6 47,"[1657, 1, 47]",1,"Biased-depolarizing (bias=300, axis='Z')",Color 6.6.6 MPS (chi=8),0.25,0,500,500,0,0,,207500,309.872,0,0.2504526252,1174.633437,[,1,6,300,8
